generation,mu,mean_sigma,min_sigma,max_sigma,mean_psucc,min_psucc,max_psucc,gens_silent,sigma_floor_active,archive_size,n_pitot3_sentinels,n_spark_sentinels,n_both_sentinels,n_sentinels,lineage_0,lineage_1,lineage_2,lineage_3,lineage_4,lineage_5,lineage_6,lineage_7,lineage_8,lineage_9,lineage_10,lineage_11,lineage_12,lineage_13,lineage_14,lineage_15,lineage_16,lineage_17,lineage_18,lineage_19,lineage_20,lineage_21,lineage_22,lineage_23,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,sigma_10,sigma_11,sigma_12,sigma_13,sigma_14,sigma_15,sigma_16,sigma_17,sigma_18,sigma_19,sigma_20,sigma_21,sigma_22,sigma_23,psucc_0,psucc_1,psucc_2,psucc_3,psucc_4,psucc_5,psucc_6,psucc_7,psucc_8,psucc_9,psucc_10,psucc_11,psucc_12,psucc_13,psucc_14,psucc_15,psucc_16,psucc_17,psucc_18,psucc_19,psucc_20,psucc_21,psucc_22,psucc_23
11,24,0.14223462852592506,0.07908367221853821,0.19054851955412508,0.26515383108794244,0.06981731464743211,0.38398212836124607,11,False,3,0,0,0,0,255,76,123,237,241,16,32,239,170,132,226,281,144,273,128,111,54,105,7,142,33,1,216,261,0.13430855491933202,0.19054851955412508,0.1720692343681994,0.11405965243855695,0.1720692343681994,0.11771999659633016,0.09546217669913135,0.13329713364574036,0.12222949826113103,0.15324732879138916,0.14437414503725327,0.13777236091257836,0.17763073689386916,0.15324732879138916,0.15471535229593486,0.12995800693041454,0.1345866440285049,0.13777236091257836,0.17297805972591637,0.12222949826113103,0.11126969983978449,0.07908367221853821,0.19054851955412508,0.1624533695780485,0.27587680858722585,0.35363206453744406,0.38398212836124607,0.23358801543822635,0.38398212836124607,0.22419013632478615,0.10472597197114819,0.2781257903671387,0.213005883495568,0.3275389545620504,0.2543754789733925,0.3592101419205592,0.2836089163892959,0.3275389545620504,0.23379334703073415,0.19476460502322723,0.18435233082524435,0.3592101419205592,0.2915057453665616,0.213005883495568,0.15004690349284716,0.06981731464743211,0.35363206453744406,0.3101822359196231
12,24,0.15205329555084127,0.09538968891282482,0.2041518311074342,0.2854783260175742,0.1689896365898073,0.43531695099780887,12,False,3,0,0,0,0,255,76,123,237,297,16,32,239,170,132,226,241,273,289,294,128,111,54,105,7,281,144,292,261,0.13725702960045538,0.2041518311074342,0.18125265021517528,0.11519107782538851,0.16299210868044392,0.1185751972674272,0.09538968891282482,0.13630924191039714,0.12273238158483239,0.16299210868044392,0.14665769871954049,0.18592714035829522,0.15889423999938515,0.2041518311074342,0.09538968891282482,0.1562590521887872,0.1298276682609656,0.134060119442789,0.14412187689181122,0.17755098524407079,0.14412187689181122,0.18192383032875642,0.18592714035829522,0.16762262873060138,0.25288707453829035,0.40749605915932374,0.35198361766447556,0.2141223474850408,0.38357737501521283,0.2055076249643873,0.17933214097355252,0.25494864116987714,0.19525539320427066,0.38357737501521283,0.23317752239227646,0.43531695099780887,0.3002440416818795,0.40749605915932374,0.17933214097355252,0.21431056811150628,0.17853422127129162,0.1689896365898073,0.3292759634271793,0.2672135999193481,0.3292759634271793,0.2599748400235212,0.43531695099780887,0.2843337162596545
13,24,0.15842645019131754,0.09488299858116123,0.22205120806576203,0.29306857583028506,0.15490716687399003,0.4823738717479915,13,False,4,0,0,0,0,323,330,76,123,255,297,16,32,239,170,333,237,241,273,289,294,313,128,111,54,105,132,226,281,0.20381064240631622,0.15336097780472546,0.22205120806576203,0.1892226499868728,0.139369898290785,0.17167161082508622,0.11881325126366966,0.09488299858116123,0.13848746448306917,0.122626145489025,0.1898648530170396,0.11570117893277014,0.20381064240631622,0.16349450809792732,0.21646850410241905,0.09488299858116123,0.22205120806576203,0.15695928932069092,0.12910919247510716,0.13296228834978982,0.15336097780472546,0.17167161082508622,0.14809545506328453,0.1495052503530692,0.4823738717479915,0.38516963314158104,0.4568713875627134,0.32265164952576925,0.23181315166009947,0.3516125937639451,0.18838198955068836,0.16438779589242314,0.23370292107238738,0.1789841104372481,0.32164360335489445,0.19627881852795406,0.4823738717479915,0.2752237048750562,0.3735380542293801,0.16438779589242314,0.4568713875627134,0.1964513541022141,0.16365636949868398,0.15490716687399003,0.38516963314158104,0.3516125937639451,0.21374606219292008,0.30183629980824767
14,24,0.16675575667246964,0.09398477368448449,0.23872655082652766,0.2904046688769809,0.14199823630115752,0.5255093824356589,14,False,4,0,0,0,0,323,330,76,123,255,297,16,32,239,170,333,348,237,241,273,289,294,336,128,111,54,105,132,226,0.2263784361315044,0.16159966614889576,0.23872655082652766,0.1959268049666688,0.1406824367164459,0.17920169154539636,0.11848208735963431,0.09398477368448449,0.13986570523122036,0.12196289110708124,0.1965362621240324,0.2263784361315044,0.11563417121584164,0.2263784361315044,0.16705314004181923,0.22735547135434991,0.09398477368448449,0.2263784361315044,0.15687596818538765,0.12786076275756914,0.13135431098648315,0.16159966614889576,0.17920169154539636,0.14873558998263864,0.5255093824356589,0.35307216371311595,0.41879877193248727,0.29576401206528846,0.21249538902175785,0.32231154428361636,0.17268349042146433,0.15068881290138786,0.21422767764968842,0.16406876790081076,0.29483996974198656,0.5255093824356589,0.17992225031729123,0.5255093824356589,0.25228839613546816,0.3424098830435984,0.15068881290138786,0.5255093824356589,0.1800804079270296,0.15001833870712697,0.14199823630115752,0.35307216371311595,0.32231154428361636,0.19593389034351008
15,24,0.1728610551467077,0.09273853219995486,0.25393177697489094,0.26967650202612137,0.13751681048153305,0.481716933899354,0,False,4,0,0,0,0,323,330,76,123,255,297,16,32,239,170,333,348,237,241,273,289,294,336,128,111,380,105,132,226,0.2481029608749778,0.16875693451417986,0.25393177697489094,0.2013464183208548,0.14124104323809547,0.18553312924778045,0.11763346938676951,0.09273853219995486,0.1404892177688375,0.12079751549799364,0.20192046663197594,0.2481029608749778,0.1150389590467137,0.2481029608749778,0.16959623452919934,0.2367170774685929,0.09273853219995486,0.2481029608749778,0.1560753829140531,0.126141633463406,0.13263200289369861,0.16875693451417986,0.18553312924778045,0.14863508996216174,0.481716933899354,0.3236494834036896,0.38389887427144664,0.27111701105984776,0.19478743993661135,0.29545224892664834,0.15829319955300897,0.1381314118262722,0.19637537117888104,0.1503963705757432,0.27026997226348765,0.481716933899354,0.16492872945751696,0.481716933899354,0.23126436312417914,0.3138757261232985,0.1381314118262722,0.481716933899354,0.1650737072664438,0.13751681048153305,0.21349838327606105,0.3236494834036896,0.29545224892664834,0.17960606614821756
16,24,0.17804075420491658,0.09118752327219899,0.2685974026756197,0.24720346019061123,0.12605707627473864,0.4415738560744078,0,False,4,0,0,0,0,323,330,76,123,255,297,16,32,239,170,333,348,237,241,273,289,294,336,128,111,380,105,132,226,0.2685974026756197,0.17478483264091915,0.2674779978127659,0.20549243277580054,0.1411002909420451,0.19064859014067068,0.11632113783773212,0.09118752327219899,0.1404116513889781,0.11918597305753972,0.20602941544138506,0.2685974026756197,0.11396719059605705,0.2685974026756197,0.17116712194126757,0.2445022160321118,0.09118752327219899,0.2685974026756197,0.154627574637695,0.12401062348181956,0.1331960573089071,0.17478483264091915,0.19064859014067068,0.1478569148538358,0.4415738560744078,0.2966786931200488,0.35190730141549276,0.24852392680486043,0.17855515327522706,0.27083122818276095,0.14510209959025822,0.12662046084074952,0.18001075691397428,0.13786333969443126,0.24774747457486365,0.4415738560744078,0.15118466866939054,0.4415738560744078,0.21199233286383087,0.2877194156130236,0.12662046084074952,0.4415738560744078,0.15131756499424015,0.12605707627473864,0.1957068513363893,0.2966786931200488,0.27083122818276095,0.16463889396919942
17,24,0.18245760873587002,0.08937383617329883,0.2875335717705187,0.23007539406361585,0.11555231991851041,0.4047760347348738,0,False,5,0,0,0,0,429,323,330,76,123,255,297,16,32,239,170,333,348,237,241,273,289,294,336,128,111,380,132,226,0.1842992142796378,0.2875335717705187,0.17966565266579954,0.27923350984921524,0.2084008451321028,0.14032025432114043,0.19455874660689862,0.1145992504184379,0.08937383617329883,0.13969236323297282,0.117183843869536,0.2088999917159078,0.2875335717705187,0.11247160113645552,0.2875335717705187,0.17182256183557673,0.2506999721067052,0.08937383617329883,0.2875335717705187,0.15260407998374298,0.12152491857792895,0.13309759308229763,0.19455874660689862,0.14646750481095355,0.3552888020267114,0.4047760347348738,0.27195546869337806,0.3225816929642017,0.22781359957112204,0.16367555716895812,0.24826195916753085,0.1330102579577367,0.11606875577068705,0.1650098605044764,0.12637472805322866,0.227101851693625,0.4047760347348738,0.13858594628027465,0.4047760347348738,0.1943263051251783,0.26374279764527164,0.11606875577068705,0.4047760347348738,0.1387077679113868,0.11555231991851041,0.17939794705835685,0.24826195916753085,0.1509189861384328
18,24,0.18590537958330047,0.08733771820261046,0.3046485564297707,0.21090244455831453,0.10592295992530121,0.37104469850696764,1,False,5,0,0,0,0,429,323,330,76,123,255,297,16,32,239,170,333,348,237,241,273,289,294,336,128,111,380,132,226,0.19258137805144587,0.3046485564297707,0.18340829635147288,0.28912108273964915,0.21012796691340352,0.1389641653498211,0.19729793304968418,0.112521115328916,0.08733771820261046,0.13839405448937014,0.11484519445794793,0.2105892639014086,0.3046485564297707,0.11060464615824224,0.3046485564297707,0.17162916471357387,0.2553343192397029,0.08733771820261046,0.3046485564297707,0.15007607282790347,0.11873915663987115,0.13239304636877916,0.19729793304968418,0.14453465824403158,0.3256814018578188,0.37104469850696764,0.24929251296892987,0.2956998852171849,0.2088291329401952,0.15003592740487828,0.2275734625702366,0.12192606979459196,0.10639635945646313,0.15125903879577005,0.1158435007154596,0.20817669738582292,0.37104469850696764,0.1270371174235851,0.37104469850696764,0.17813244636474676,0.24176423117483234,0.10639635945646313,0.37104469850696764,0.12714878725210457,0.10592295992530121,0.1644481181368271,0.2275734625702366,0.13834240396023006
19,24,0.19693453180062437,0.08511707815915585,0.3279932789632571,0.21985124283184912,0.09709604659819276,0.42345764029805366,2,False,5,0,0,0,0,429,323,330,76,123,255,297,16,32,239,170,456,348,237,241,273,289,294,336,128,111,380,333,468,0.20472081300266065,0.31974703074705396,0.1860441899537008,0.2971132453821196,0.21074579604310265,0.13709642261686505,0.19891965955431343,0.11013819872444482,0.08511707815915585,0.13658075673858935,0.11222170653501282,0.20472081300266065,0.3279932789632571,0.10841741129272833,0.31974703074705396,0.17066015021742037,0.2584583494720701,0.08511707815915585,0.31974703074705396,0.14711288182086535,0.11570476380775192,0.1311419424096168,0.21116985615507497,0.3279932789632571,0.3818746183696672,0.34012430696472035,0.2285181368881857,0.2710582281157528,0.19142670519517893,0.13753293345447176,0.20860900735605023,0.11176556397837596,0.09752999616842453,0.13865411889612253,0.10618987565583796,0.3818746183696672,0.42345764029805366,0.11645069097161966,0.34012430696472035,0.1632880758343512,0.22161721191026296,0.09752999616842453,0.34012430696472035,0.11655305498109585,0.09709604659819276,0.1507441082920915,0.19082863927033766,0.42345764029805366
20,24,0.19858889613783312,0.08274715001793918,0.3493397379870433,0.2166907118706626,0.08900470938167669,0.4333850668388616,0,False,5,0,0,0,0,429,323,330,76,123,255,297,16,32,239,170,456,348,237,484,241,273,289,294,336,111,480,380,333,0.2210778324276317,0.3326999050497888,0.1876230520494521,0.3032262449886548,0.21576228271135897,0.13478095341186655,0.19949223325663878,0.10749938002101503,0.08274715001793918,0.1343161702493129,0.10936204361456843,0.21551960060330633,0.3493397379870433,0.10595877647349262,0.21576228271135897,0.3326999050497888,0.16899250727122203,0.2601484269356426,0.08274715001793918,0.3326999050497888,0.11246950688703469,0.2210778324276317,0.12940499971636574,0.21072562837915246,0.4333850668388616,0.31178061471766033,0.20947495881417022,0.24847004243944007,0.25880781309558065,0.12607185566659912,0.1912249234097127,0.10245176698017797,0.08940249648772249,0.12709960898811232,0.0973407193511848,0.35005173350552826,0.38816950360654917,0.10674646672398468,0.25880781309558065,0.31178061471766033,0.1496807361814886,0.20314911091774104,0.08940249648772249,0.31178061471766033,0.08900470938167669,0.4333850668388616,0.13818209926775055,0.17492625266447617
21,24,0.20652660949249638,0.08026029129813228,0.36841600831180316,0.2171292735623648,0.08158765026653697,0.4806029779356231,0,False,5,0,0,0,0,429,323,330,76,123,255,297,16,32,239,170,456,348,237,484,241,273,289,294,336,504,333,111,508,0.24221122518783117,0.34344012324553747,0.1882087532617598,0.3075132798518006,0.22510676874327526,0.13207991164776817,0.1990946686647807,0.10465042455401467,0.08026029129813228,0.1316623385164721,0.10631142284892985,0.22487466476474954,0.36841600831180316,0.10327480615851727,0.21944724335277957,0.34344012324553747,0.16670458404845936,0.26049856344281225,0.08026029129813228,0.34344012324553747,0.24221122518783117,0.20934779083875035,0.10907722736142562,0.22510676874327526,0.4806029779356231,0.285798896824522,0.1920187122463227,0.22776420556948673,0.32057382867094897,0.11556586769438253,0.17528951312556998,0.0939141197318298,0.08195228844707894,0.11650797490576961,0.08922899273858606,0.3208807557134009,0.35582204497267006,0.09785092783031928,0.2372404953376156,0.285798896824522,0.13720734149969788,0.18622001834126262,0.08195228844707894,0.285798896824522,0.4806029779356231,0.16034906494243648,0.08158765026653697,0.32057382867094897
22,24,0.20884614585941638,0.07768589175928964,0.38502964086138297,0.2097551131034153,0.07512293107648903,0.4405527297743212,0,False,5,0,0,0,0,429,323,330,76,123,255,297,536,239,170,456,348,237,484,241,16,32,273,289,294,336,504,333,542,0.2621371802187888,0.3519564270649077,0.1878754418457291,0.3100575061875149,0.23294668709509167,0.12905268329479772,0.1978130063669888,0.07968940417611321,0.12867863168702928,0.10311135930782753,0.23272650567270708,0.38502964086138297,0.10040833491004371,0.2275724313435606,0.3519564270649077,0.10163364170695915,0.07968940417611321,0.16387410697113183,0.259615227000982,0.07768589175928964,0.3519564270649077,0.2621371802187888,0.20713152328686893,0.2275724313435606,0.4405527297743212,0.2619823220891451,0.17601715289246245,0.20878385510536282,0.29385934294836985,0.10593537871985065,0.16068205369843913,0.15845626440982236,0.10679897699695548,0.08179324334370389,0.29414069273728416,0.3261702078916142,0.08969668384445934,0.3008037873928143,0.2619823220891451,0.08608794308751064,0.15845626440982236,0.12577339637472304,0.17070168347949072,0.07512293107648903,0.2619823220891451,0.4405527297743212,0.1469866428639001,0.3008037873928143
23,24,0.2115416660610688,0.07505037003801517,0.39906432689116533,0.19227552034479733,0.06886268682011494,0.4038400022931277,0,False,5,0,0,0,0,429,323,330,76,123,255,297,536,239,170,456,348,237,484,241,16,32,273,289,294,336,504,333,542,0.28053765434946853,0.35828585070044155,0.18670405040120414,0.31096520964190594,0.23926264612483808,0.1257551645279795,0.19573710730100083,0.07880397982376133,0.12542100468624165,0.09979955142386322,0.23905533262440018,0.39906432689116533,0.097398717383408,0.2341977688351179,0.35828585070044155,0.09848769722560155,0.07880397982376133,0.1605766074581904,0.2576127170051559,0.07505037003801517,0.35828585070044155,0.28053765434946853,0.20417312461466033,0.2341977688351179,0.4038400022931277,0.24015046191504968,0.16134905681809056,0.19138520051324925,0.269371064369339,0.09710743049319642,0.14729188255690254,0.14525157570900382,0.09789906224720919,0.07497713973172856,0.2696289683425105,0.2989893572339797,0.08222196019075438,0.2757368051100798,0.24015046191504968,0.07891394783021809,0.14525157570900382,0.11529228001016278,0.15647654318953316,0.06886268682011494,0.24015046191504968,0.4038400022931277,0.13473775595857507,0.2757368051100798
