generation,parent_idx,lineage_id,m_active,A_delta_fro,condition_number_after,shrink_applied,psd_fallback,active_js,v_norms
7,2,154,2,0.017854809344200615,1.2406617524402703,True,False,"[8, 12]","[0.04022897454286627, 0.026232600503982056]"
7,3,164,4,0.023881371425587068,1.3213231458481354,True,False,"[7, 8, 12, 15]","[0.06292504647962026, 0.05716030970650213, 0.05219184036707561, 0.06831184450680482]"
7,4,146,1,0.024525304490187035,1.145089292482477,True,False,[8],[0.06050992739576152]
7,5,0,2,0.01527905494795578,1.0678710403429208,True,False,"[6, 7]","[0.0196080055234514, 0.0196080055234514]"
7,6,35,1,0.015556127709220187,1.324868222042914,True,False,[7],[0.0403617473932826]
7,8,156,1,0.015473000978472392,1.2911707222747686,True,False,[16],[0.07335234237984636]
7,9,115,2,0.013287323965848058,1.1255193319771881,True,False,"[7, 8]","[0.08411808881782198, 0.07130071537795903]"
7,10,27,1,0.014813623635021117,1.1739326903524718,True,False,[11],[0.028785333719825522]
7,11,137,2,0.02880576769372644,1.3139328028935036,True,False,"[7, 8]","[0.028578966607136123, 0.04308375636131885]"
7,12,84,1,0.01537544047408535,1.2677022696232576,True,False,[12],[0.03592294661805538]
7,13,155,1,0.06048265427827686,1.4811493136768545,True,False,[7],[0.054684842232929416]
7,14,66,2,0.01555831040482056,1.1917454634193971,True,False,"[7, 12]","[0.08774843191461484, 0.08598828680640112]"
7,15,106,1,0.014251664982347494,1.2221704022793425,True,False,[8],[0.04397634210843595]
7,16,73,1,0.015642843983296694,1.216467357914846,True,False,[5],[0.05946212422902586]
7,17,19,1,0.015410741990245162,1.0606150254421234,True,False,[15],[0.04194091209563116]
7,18,43,2,0.011357770864759784,1.2068234285780386,True,False,"[8, 12]","[0.04397145144453108, 0.0442000311216898]"
7,19,26,1,0.015212666481099608,1.1239877427725333,True,False,[5],[0.046725555257558726]
7,20,89,1,0.014744469032931857,1.31198617742917,True,False,[5],[0.08973779272294374]
7,21,80,1,0.014632779932750289,1.118350259489659,True,False,[16],[0.01908489715106387]
7,22,82,2,0.010355947719674755,1.253431511967333,True,False,"[7, 16]","[0.06396126546847472, 0.0764644389282112]"
7,23,165,2,0.014933348316228626,1.5270290607645107,True,False,"[7, 8]","[0.06913646131293734, 0.05101775178454344]"
8,0,58,1,0.013625786889736917,1.331498055922894,True,False,[5],[0.02622985770402275]
8,1,86,1,0.013552334566168415,1.4616556131309253,True,False,[5],[0.04203649142810988]
8,2,154,2,0.012176403464698624,1.2362163983933534,True,False,"[8, 15]","[0.04531285089605175, 0.06300947436018677]"
8,3,178,1,0.029726605682426688,1.2365443505832239,True,False,[15],[0.07006517326324808]
8,4,164,1,0.01607778189703619,1.3101883796642524,True,False,[12],[0.08027698187467497]
8,6,186,1,0.01435160384418468,1.2317796065621307,True,False,[15],[0.04643742282851094]
8,9,156,1,0.016962733561127458,1.3153310448830202,True,False,[7],[0.09508237715882002]
8,10,115,2,0.015753298807661537,1.129559248584025,True,False,"[8, 12]","[0.0842364312148294, 0.08516881797415858]"
8,11,174,1,0.09390596641318022,1.641082837278831,True,False,[7],[0.038441356855415304]
8,12,137,1,0.014631939031421962,1.3273517898659772,True,False,[5],[0.059083001734145414]
8,13,0,1,0.015834647253503923,1.0729291095613176,True,False,[7],[0.09558744433776803]
8,14,106,1,0.015710442821861792,1.2273721148935757,True,False,[16],[0.06236339836524493]
8,15,73,1,0.015190144460983657,1.230578333520987,True,False,[5],[0.04880520706727272]
8,16,171,1,0.021246677336164824,1.3718741495365379,True,False,[8],[0.09557149782231329]
8,19,27,2,0.013131182476996739,1.1710680547499517,True,False,"[7, 11]","[0.044484793162405084, 0.020563532228796425]"
8,20,187,1,0.04551955315668158,1.2316828374322872,True,False,[8],[0.03265481297727473]
8,21,84,1,0.015384265535482729,1.2759057617745315,True,False,[7],[0.040365838514470814]
9,0,58,2,0.0107053965481346,1.3228280326167086,True,False,"[15, 17]","[0.06977781741432176, 0.03172771238759879]"
9,1,86,1,0.01459040875304536,1.4571727712642262,True,False,[15],[0.059739928848211575]
9,2,154,1,0.013995226080215879,1.2380724858860657,True,False,[8],[0.07208772073483784]
9,3,178,2,0.012847349465391369,1.2558169868219393,True,False,"[7, 15]","[0.07703113307215698, 0.08645534829049292]"
9,4,164,4,0.015197633234335019,1.3138348210524171,True,False,"[7, 8, 12, 17]","[0.07067025107388283, 0.11976844981928624, 0.12256781836597518, 0.0798296309167186]"
9,5,146,1,0.01610063392728892,1.1334437826610353,True,False,[5],[0.08460356170677322]
9,6,186,1,0.01499235648844575,1.2246363498062063,True,False,[5],[0.08244394805419956]
9,7,35,1,0.015837041861716746,1.3388864324465974,True,False,[7],[0.05897754240505549]
