gen_found,lineage_id,f_0,f_1,design_0,design_1,design_2,design_3,design_4,design_5,g_al_0
481,11552,0.644974,0.08372257142857144,1.8655777336613208,1.0548515135351835,1.0564031597965426,1.8822472709325544,1.6348068444841988,1.1533038290961213,0.1937552272006542
483,11600,0.6448119999999999,0.08381322857142857,1.8655062570755836,1.054800439945259,1.0564421212228958,1.882291318889676,1.6348288455818967,1.1533351396196885,2.742103980217962
484,11617,0.5823640000000003,0.10202237142857143,1.9333646916442797,1.064545948614236,1.038306424315605,1.8695960882703757,1.6485161587022286,1.1222611395477131,-0.29206747525995524
484,11619,0.601572,0.09757497142857144,1.917477071592289,1.0608478434154336,1.0439001639919854,1.8903755688141912,1.6492032093655686,1.1301674972979168,0.43661579203126166
485,11642,0.5893719999999997,0.0998104,1.9292584774325214,1.0620052119388224,1.0417151364408823,1.8681723332618674,1.651695013777633,1.1286772475124651,-9.670627293391135
485,11644,0.6129920000000002,0.09406654285714286,1.9043244839272482,1.0594922082289226,1.0468611719838192,1.894464704537087,1.6496554639849152,1.139368189658185,0.800843176205035
485,11647,0.6366000000000002,0.08664791428571429,1.8756291286133584,1.0558954010981456,1.0538287853450579,1.8852975465858999,1.6356104576117267,1.142314075246243,0.8008431761627435
485,11663,0.9000300000000001,0.0023092797142857144,1.8970896298964464,1.0489962545024145,1.0631190085492859,1.8683748150302562,1.6785997072971093,1.1293860781866278,-74.89169675089579
489,11741,0.6186019999999999,0.09311900000000001,1.9015716889233911,1.0588864210589641,1.0481307440178997,1.89521282163011,1.650011933505707,1.1410899436791406,-12.848822973865481
492,11811,0.6015699999999997,0.0975814,1.9174901714230144,1.0608515046777218,1.0438992319441247,1.8903732367439763,1.6492071624827012,1.1301702754470944,1.0436191338958452
492,11816,0.6453800000000001,0.08367637142857143,1.8655020688035826,1.054848102785105,1.0564273945546192,1.8822724039425525,1.634792110731852,1.1534802163152562,1.2863612611104145
495,11881,0.582404,0.10201705714285715,1.9333632749936702,1.0645472645216567,1.0383099862704155,1.8695948988694995,1.6485243771080955,1.1222658182821648,0.5580333809643889
496,11908,0.6125759999999999,0.09413937142857143,1.9043247650781263,1.0595158702678007,1.0468065753873166,1.8945501845870307,1.64960711841158,1.139444707593891,1.0436191338958452
496,11910,0.6301840000000001,0.09075271428571428,1.885045983334502,1.0585306623979112,1.0499365533347107,1.8772006110949173,1.6419616039014726,1.134281868506421,0.1937552272006542
496,11912,0.6446279999999996,0.08382548571428572,1.865773385946972,1.0548256424370845,1.0563842385020952,1.8821805575983732,1.6348546705172065,1.153246483417128,0.3151897410998572
496,11927,0.9001739999999999,0.0023058762857142857,1.8970883729876546,1.048996204528014,1.0631185237868888,1.8683679060150136,1.6785901569372468,1.1293887533110856,-74.89169675089579
497,11936,0.6443879999999997,0.08385634285714286,1.8656738964976594,1.05484261817029,1.0563467242460456,1.8823546586287803,1.6347761874996403,1.153202345001793,-0.4135443170171129
498,11956,0.6127800000000001,0.0941022,1.9043668647622978,1.0595275508264685,1.0468082576210829,1.8945229005629511,1.6496487337933672,1.1393705060446853,-0.778025655329202
498,11957,0.6185760000000003,0.09314397142857142,1.9015818851330386,1.0588830594995748,1.0481445627831472,1.895211490360601,1.6500039063302896,1.1409957907516783,-10.647918341672266
